I_1,I_2,I_3,I_4,I_5
0.8745862794936299,3.3539719921597575,6.125412177631265,5.275294316918588,3.620569179064406
2.2021614034108206,5.5731206132656,10.514944006242484,1.0947503474965066,12.87394182795854
-0.43945787122125113,6.342661375091862,-0.3065137321485767,18.114272728236347,5.407880946496908
1.4786955780493247,0.3704988685580446,4.1034949715688285,0.5479739604159866,12.582977117021446
-0.5348664790127016,4.989570504215792,4.039950240406755,9.662419951042096,5.145352840814982
3.6609572271874486,0.468246300939698,1.5278574072164635,2.6254126556798725,9.648020311395314
1.1885723653824745,0.7016374158351246,2.83442980939663,6.157606706842914,8.979985630584089
1.0059516639944848,1.6608143000182574,8.356625778405139,6.149804826785686,12.92172925362949
-1.5591232113497728,6.149649751968534,5.081833978777606,6.21910748478119,-6.460872402932473
2.528913595144281,1.407297951924849,3.417174373795364,2.0302222496769478,9.124502082156148
-1.8774201808997562,1.8645052710224659,0.5982004185444099,4.4358127241817655,16.38945245879969
0.2066410818134874,2.460895122953977,6.263024931513236,-1.6330782622869355,10.483813784973574
0.9968798890538471,2.192549403921708,5.7975070554550046,6.579158240658848,1.264436462436539
1.2247219174573467,0.1462319828837657,2.7367441754826713,-2.261414530597306,15.959585897166729
-1.5648345877296284,1.6767190485448493,7.793816744730858,8.15926012055127,2.038865624842208
2.497663551043658,-0.6035516549408617,8.29315595517447,-0.13447467075272534,14.990594912291169
-0.761332147383165,2.8271273862146344,9.729089294032732,4.16586088142026,7.05213100188507
1.4836906563070067,3.973969671336399,4.389627781605958,5.250442960081667,10.110140420052957
1.2840975765674765,1.7200299175395724,-1.0213289206149982,1.0712467192194173,2.432627727389587
3.005853548596197,-1.247008040872556,6.063449124892147,1.0163508486455983,9.688127068497252
-1.0955756014344915,2.9450995485534595,2.450836389062182,-0.03493100417892725,3.0708817961793105
1.341974703770867,1.0080377916867,9.18598575231485,1.056876147470124,7.009098166163501
-1.1588677141845671,6.08014959177995,7.0269735798239354,5.282462123185938,1.3352926489407786
-1.8242820827246367,0.26999066886978884,6.716480834203898,4.329327670111956,6.669697927908227
0.8569912099810802,1.8845212355387506,4.6913028199266344,4.796563045134892,11.914662606524665
0.0681937310736691,1.1226188449734809,5.62546968588587,-4.575247609546186,-1.4619595798645708
-1.7759225517916717,4.414545635552329,5.4995396990344645,2.9835718395339037,11.833426329464702
1.5623472615148595,1.4109724877027254,2.3658544152266856,3.5506550221204662,10.165978181099518
-0.04967687978585489,1.8344922013132208,2.494030473707741,12.20096243191512,0.694724749205194
-0.4115576198252143,-1.3856479196050486,7.49509362975718,3.1344024222152913,6.630288186377067
2.914175057711027,2.4510832323365586,-0.13969225714517597,8.612150255090732,6.072138975319083
1.5879512818982795,0.5140900156827033,1.7477747455195318,-2.262250421799703,11.372545267377081
-1.8719130072491454,5.533573648055255,2.2825511110407466,7.501242806332474,5.174291053176962
3.1807322937426195,-2.5551141033939215,2.978248367636007,2.5257008953298072,8.36569108298621
-0.32809485785714887,4.7192586693293865,1.911054301283596,0.2973840366485232,-1.0573500317483975
0.8553357013062217,-1.7434423939814128,6.404862664732155,4.531123037016954,9.149514026622748
-1.1674764599536585,2.7077537047042726,-0.2526262699391202,6.2883704615242255,2.8518016765088667
0.9582427189043863,-2.0378375372676665,4.0669407101302415,-2.623000822890931,9.462845213792594
-1.2643136478601664,3.994141550633631,2.6589217254977986,4.690381336986814,2.5689581753933903
1.0004395246766455,-2.2280244988676134,4.829896570743983,5.082035170610419,9.520311013980375
-1.1725042896915554,-0.40179080951324697,3.665482955212238,3.7529523409281236,1.8667638085557827
0.7892707250449698,1.678074687306986,6.242767680391607,4.728926387849221,4.134854419082027
0.4398487657901379,5.59178244766138,0.0863651409972358,1.066808674883375,3.454079386202388
1.156941823629334,3.352723114552485,2.984062787347558,-5.050094343423634,12.639297122637942
-0.2493049799259328,6.187587140491102,1.4093580993890753,9.943274345088062,6.87376639209733
3.575677845632746,-2.4858267072977664,10.567832118072458,-9.365766589682625,15.712657104389853
0.6510031475648514,1.4087592825573154,4.210200948116121,11.675999488624932,2.521258713697856
-2.0059880193416797,0.846942598007844,7.319030773426338,-2.456916495642758,8.203122714916042
2.3841058404670106,4.408020258439217,2.2686322407477952,8.799222330029465,9.088943936970695
1.7218052046100207,4.899420483107931,7.592437214611478,-3.8055278076617594,4.307965890433109
-0.6191483769221042,5.747586054784448,-3.3480486531602707,7.378764492868246,2.1136997842115535
0.45094715889764636,1.3172315718559862,12.0342980256974,6.630033615012991,-0.6245230334746186
0.30023743743386855,5.17603754193357,2.3005531291839745,5.244382464425302,8.769600875705311
-0.5777133027705317,0.7542014389947074,7.468761161594758,2.3065372499926995,12.698849698569905
0.6487122467926896,1.3542175870514064,1.4732279886150192,4.280337134386151,2.516567382109009
1.123765460923325,0.43130123400619724,0.5022428213158239,10.332966533941136,18.99483101343375
-1.0124098544266202,2.614214383072591,1.5260877669878354,3.643554317692017,2.3517825553971865
2.21699113368632,-0.03904891562275026,11.080920569835836,-0.48177482088391965,22.05412389898498
0.2600972669055881,2.7520016420967304,6.754340220483424,-1.1293017586029788,7.471686420974529
0.18515395823607594,0.0469943684312395,8.758801957210864,2.2587799308467855,8.40572510530055
-0.0807035843879127,-0.07738986921130175,3.6693916113063567,-1.638260862507777,11.913910150122863
0.6020400667701652,2.8609267408029746,5.312851503795818,2.122584321756941,18.765431574614713
-1.5009948682560403,3.7689005108946225,-1.4991986675355382,2.0162367319765244,-3.758023913868891
2.592855480677624,-2.0809471113964317,8.137202839807003,1.276276528350806,13.176659242908954
0.3177607196468293,4.584502041618066,2.1361931436821457,-0.38098917082639283,17.18427721511172
0.7042271427559403,9.24820559990059,7.8116601536643735,1.4075602603090713,12.310727090501885
2.7165719858649804,-0.0006194392998302156,-0.41894570955749155,0.27767627687484575,-3.19056394197505
0.6636154561398612,2.2033017563541675,6.554556775305873,1.594827557280487,9.680309336501608
-1.3899905025691588,7.347838677120755,1.2660482222306997,10.186414930724524,-2.5250916676930943
2.2611023400396206,1.8392822346806348,4.687005028641591,-2.285066252898648,7.994491552884089
